Plot_ID;Treatment;Treatment_ID;Plant;Date;aphidsinoculated_init;aphid_live;aphid_parasitized;syrphidl_p;Biomass_fin;Field_Mgmt;cropmaturity_init;croptype;X;Y;BUFF_DIST;Pt.seminatural,,,,
43;HP;43_HP;2;2;2;0;0;0;30,74;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HP;43_HP;2;2;2;0;0;0;30,74;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HP;43_HP;2;2;2;0;0;0;30,74;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HP;43_HP;3;2;2;0;1;1;34,14;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HP;43_HP;4;2;2;0;0;0;16,24;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HBP;43_HBP;1;2;2;0;0;0;102,6;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HBP;43_HBP;2;2;2;0;0;2;84,68;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HBP;43_HBP;3;2;2;4;0;0;160,02;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HBP;43_HBP;4;2;2;0;0;0;57,46;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HPGD;43_HPGD;1;2;2;0;0;0;30,4;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HPGD;43_HPGD;2;2;2;0;0;0;59,47;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HPGD;43_HPGD;3;2;2;0;0;0;88,34;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;HPGD;43_HPGD;4;2;2;0;0;0;35,39;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;O;43_O;1;2;2;0;0;0;238,61;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;O;43_O;2;2;2;0;0;0;203,71;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;O;43_O;3;2;2;0;1;0;128,84;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;1000;24,81284377
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;800;23,78731393
43;O;43_O;4;2;2;0;1;1;107,37;organic;0;Other;423673,2281;4240029,871;900;24,7313899
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;1;2;8;174;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;2;2;8;255;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;3;2;8;190;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;4;2;8;201;0;1;313,69;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;1;2;8;3;1;1;602,39;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;2;2;8;10;0;1;673,85;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;3;2;8;22;0;1;643,63;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;4;2;8;0;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;1;2;8;0;7;3;415,89;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;2;2;8;0;4;4;446,79;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;3;2;8;3;10;2;491,87;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
